fromTaz,toTaz,flow
taz_62,taz_56,1586
taz_62,taz_57,951
taz_62,taz_58,1552
taz_62,taz_59,1080
taz_62,taz_6,1027
taz_62,taz_60,612
taz_62,taz_61,548
taz_62,taz_63,1251
taz_62,taz_64,1427
taz_62,taz_65,1517
taz_62,taz_66,834
taz_62,taz_67,823
taz_62,taz_68,100
taz_62,taz_69,1356
taz_62,taz_7,1273
taz_62,taz_70,881
taz_62,taz_71,962
taz_62,taz_72,348
taz_62,taz_73,326
taz_62,taz_74,1024
taz_62,taz_75,1797
taz_62,taz_76,924
taz_62,taz_77,1242
taz_62,taz_78,1338
taz_62,taz_79,896
taz_62,taz_8,1444
taz_62,taz_80,962
taz_62,taz_81,496
taz_62,taz_82,1744
taz_62,taz_83,238
taz_62,taz_84,1391
taz_62,taz_85,486
taz_62,taz_86,564
taz_62,taz_87,1377
taz_62,taz_88,732
taz_62,taz_89,164
taz_62,taz_9,1637
taz_62,taz_91,1949
taz_62,taz_92,429
taz_62,taz_93,345
taz_62,taz_94,984
taz_62,taz_95,12
taz_62,taz_96,734
taz_62,taz_97,858
taz_62,taz_98,1757
taz_62,taz_99,1978
taz_63,taz_0,810
taz_63,taz_1,1526
taz_63,taz_10,1290
taz_63,taz_100,1015
taz_63,taz_101,701
taz_63,taz_11,972
taz_63,taz_12,522
taz_63,taz_13,502
taz_63,taz_14,1491
taz_63,taz_15,1654
taz_63,taz_16,361
taz_63,taz_17,1562
taz_63,taz_18,1058
taz_63,taz_19,227
taz_63,taz_2,1966
taz_63,taz_20,1795
taz_63,taz_21,544
taz_63,taz_22,583
taz_63,taz_23,1456
taz_63,taz_24,1953
taz_63,taz_25,1007
taz_63,taz_26,864
taz_63,taz_27,466
taz_63,taz_28,175
taz_63,taz_29,1032
taz_63,taz_3,37
taz_63,taz_30,1636
taz_63,taz_31,228
taz_63,taz_32,1596
taz_63,taz_33,241
taz_63,taz_34,497
taz_63,taz_35,505
taz_63,taz_36,392
taz_63,taz_37,1132
taz_63,taz_38,591
taz_63,taz_39,1175
taz_63,taz_4,766
taz_63,taz_40,1449
taz_63,taz_41,665
taz_63,taz_42,573
taz_63,taz_43,505
taz_63,taz_44,480
taz_63,taz_45,895
taz_63,taz_46,31
taz_63,taz_47,432
taz_63,taz_48,1406
taz_63,taz_49,356
taz_63,taz_5,1499
taz_63,taz_50,1339
taz_63,taz_51,541
taz_63,taz_52,1988
taz_63,taz_53,414
taz_63,taz_54,1615
taz_63,taz_55,919
taz_63,taz_56,411
taz_63,taz_57,58
taz_63,taz_58,1694
taz_63,taz_59,1170
taz_63,taz_6,542
taz_63,taz_60,1632
taz_63,taz_61,1463
taz_63,taz_62,674
taz_63,taz_64,1446
taz_63,taz_65,1209
taz_63,taz_66,966
taz_63,taz_67,1218
taz_63,taz_68,1009
taz_63,taz_69,897
taz_63,taz_7,743
taz_63,taz_70,1796
taz_63,taz_71,1236
taz_63,taz_72,463
taz_63,taz_73,668
taz_63,taz_74,966
taz_63,taz_75,1408
taz_63,taz_76,697
taz_63,taz_77,78
taz_63,taz_78,252
taz_63,taz_79,783
taz_63,taz_8,354
taz_63,taz_80,972
taz_63,taz_81,1523
taz_63,taz_82,1437
taz_63,taz_83,1904
taz_63,taz_84,136
taz_63,taz_85,178
taz_63,taz_86,1361
taz_63,taz_87,1454
taz_63,taz_88,489
taz_63,taz_89,1542
taz_63,taz_9,429
taz_63,taz_91,1418
taz_63,taz_92,1762
taz_63,taz_93,345
taz_63,taz_94,838
taz_63,taz_95,1363
taz_63,taz_96,1067
taz_63,taz_97,587
taz_63,taz_98,801
taz_63,taz_99,1640
taz_64,taz_0,616
taz_64,taz_1,973
taz_64,taz_10,1978
taz_64,taz_100,1260
taz_64,taz_101,1494
taz_64,taz_11,1426
taz_64,taz_12,228
taz_64,taz_13,164
taz_64,taz_14,125
taz_64,taz_15,909
taz_64,taz_16,97
taz_64,taz_17,1733
taz_64,taz_18,1276
taz_64,taz_19,155
taz_64,taz_2,964
taz_64,taz_20,1380
taz_64,taz_21,929
taz_64,taz_22,623
taz_64,taz_23,291
taz_64,taz_24,381
taz_64,taz_25,962
taz_64,taz_26,831
taz_64,taz_27,470
taz_64,taz_28,972
taz_64,taz_29,1110
taz_64,taz_3,8
taz_64,taz_30,5
taz_64,taz_31,1971
taz_64,taz_32,1329
taz_64,taz_33,790
taz_64,taz_34,1581
taz_64,taz_35,466
taz_64,taz_36,868
taz_64,taz_37,293
taz_64,taz_38,810
taz_64,taz_39,24
taz_64,taz_4,516
taz_64,taz_40,1807
taz_64,taz_41,1279
taz_64,taz_42,338
taz_64,taz_43,842
taz_64,taz_44,1972
taz_64,taz_45,283
taz_64,taz_46,22
taz_64,taz_47,566
taz_64,taz_48,666
taz_64,taz_49,279
taz_64,taz_5,622
taz_64,taz_50,1694
taz_64,taz_51,1822
taz_64,taz_52,1796
taz_64,taz_53,1602
taz_64,taz_54,737
taz_64,taz_55,1129
taz_64,taz_56,105
taz_64,taz_57,1868
taz_64,taz_58,77
taz_64,taz_59,948
taz_64,taz_6,203
taz_64,taz_60,1375
taz_64,taz_61,237
taz_64,taz_62,668
taz_64,taz_63,960
taz_64,taz_65,894
taz_64,taz_66,1135
taz_64,taz_67,67
taz_64,taz_68,201
taz_64,taz_69,211
taz_64,taz_7,1357
taz_64,taz_70,1226
taz_64,taz_71,1621
taz_64,taz_72,86
taz_64,taz_73,602
taz_64,taz_74,941
taz_64,taz_75,515
taz_64,taz_76,1915
taz_64,taz_77,1830
taz_64,taz_78,1809
taz_64,taz_79,1254
taz_64,taz_8,1821
taz_64,taz_80,686
taz_64,taz_81,498
taz_64,taz_82,703
taz_64,taz_83,1716
taz_64,taz_84,801
taz_64,taz_85,262
taz_64,taz_86,750
taz_64,taz_87,21
taz_64,taz_88,351
taz_64,taz_89,1811
taz_64,taz_9,1257
taz_64,taz_91,1708
taz_64,taz_92,1194
taz_64,taz_93,1558
taz_64,taz_94,1816
taz_64,taz_95,394
taz_64,taz_96,1050
taz_64,taz_97,1262
taz_64,taz_98,1122
taz_64,taz_99,1641
taz_65,taz_0,84
taz_65,taz_1,880
taz_65,taz_10,1510
taz_65,taz_100,688
taz_65,taz_101,1212
taz_65,taz_11,1018
taz_65,taz_12,1420
taz_65,taz_13,1826
taz_65,taz_14,197
taz_65,taz_15,1515
taz_65,taz_16,1544
taz_65,taz_17,769
taz_65,taz_18,942
taz_65,taz_19,44
taz_65,taz_2,1572
taz_65,taz_20,1558
taz_65,taz_21,1052
taz_65,taz_22,20
taz_65,taz_23,1545
taz_65,taz_24,1581
taz_65,taz_25,785
taz_65,taz_26,808
taz_65,taz_27,651
taz_65,taz_28,661
taz_65,taz_29,901
taz_65,taz_3,1928
taz_65,taz_30,1474
taz_65,taz_31,1764
taz_65,taz_32,1457
taz_65,taz_33,1890
taz_65,taz_34,709
taz_65,taz_35,1432
taz_65,taz_36,193
taz_65,taz_37,208
taz_65,taz_38,1238
taz_65,taz_39,532
taz_65,taz_4,1509
taz_65,taz_40,551
taz_65,taz_41,1827
taz_65,taz_42,443
taz_65,taz_43,234
taz_65,taz_44,1765
taz_65,taz_45,1866
taz_65,taz_46,1696
taz_65,taz_47,1982
taz_65,taz_48,1185
taz_65,taz_49,1064
taz_65,taz_5,1918
taz_65,taz_50,1572
taz_65,taz_51,1707
taz_65,taz_52,1614
taz_65,taz_53,28
taz_65,taz_54,1062
taz_65,taz_55,618
taz_65,taz_56,1801
taz_65,taz_57,73
taz_65,taz_58,463
taz_65,taz_59,692
taz_65,taz_6,1816
taz_65,taz_60,313
taz_65,taz_61,282
taz_65,taz_62,1806
taz_65,taz_63,1787
taz_65,taz_64,314
taz_65,taz_66,754
taz_65,taz_67,1612
taz_65,taz_68,1806
taz_65,taz_69,174
taz_65,taz_7,1474
taz_65,taz_70,1230
taz_65,taz_71,508
taz_65,taz_72,1448
taz_65,taz_73,119
taz_65,taz_74,1969
taz_65,taz_75,213
taz_65,taz_76,277
taz_65,taz_77,1199
taz_65,taz_78,1568
taz_65,taz_79,1081
taz_65,taz_8,123
taz_65,taz_80,149
taz_65,taz_81,559
taz_65,taz_82,469
taz_65,taz_83,1839
taz_65,taz_84,683
taz_65,taz_85,202
taz_65,taz_86,595
taz_65,taz_87,1661
taz_65,taz_88,1490
taz_65,taz_89,34
taz_65,taz_9,1545
taz_65,taz_91,1624
taz_65,taz_92,1740
taz_65,taz_93,426
taz_65,taz_94,1698
taz_65,taz_95,290
taz_65,taz_96,257
taz_65,taz_97,23
taz_65,taz_98,1335
taz_65,taz_99,586
taz_66,taz_0,689
taz_66,taz_1,1974
taz_66,taz_10,1082
taz_66,taz_100,505
taz_66,taz_101,585
taz_66,taz_11,1493
taz_66,taz_12,401
taz_66,taz_13,1892
taz_66,taz_14,1177
taz_66,taz_15,1589
taz_66,taz_16,1576
taz_66,taz_17,719
taz_66,taz_18,1464
taz_66,taz_19,77
taz_66,taz_2,977
taz_66,taz_20,455
taz_66,taz_21,354
taz_66,taz_22,334
taz_66,taz_23,1628
taz_66,taz_24,1198
taz_66,taz_25,485
taz_66,taz_26,342
taz_66,taz_27,566
taz_66,taz_28,1362
taz_66,taz_29,92
taz_66,taz_3,580
taz_66,taz_30,1310
taz_66,taz_31,1277
taz_66,taz_32,669
taz_66,taz_33,462
taz_66,taz_34,1340
taz_66,taz_35,1445
taz_66,taz_36,611
taz_66,taz_37,1855
taz_66,taz_38,1917
taz_66,taz_39,1181
taz_66,taz_4,1335
taz_66,taz_40,1527
taz_66,taz_41,712
taz_66,taz_42,310
taz_66,taz_43,384
taz_66,taz_44,950
taz_66,taz_45,45
taz_66,taz_46,1476
taz_66,taz_47,325
taz_66,taz_48,1808
taz_66,taz_49,1270
taz_66,taz_5,1266
taz_66,taz_50,749
taz_66,taz_51,1597
taz_66,taz_52,1983
taz_66,taz_53,1778
taz_66,taz_54,1190
taz_66,taz_55,1545
taz_66,taz_56,598
taz_66,taz_57,542
taz_66,taz_58,1093
taz_66,taz_59,279
taz_66,taz_6,1629
taz_66,taz_60,1783
taz_66,taz_61,1089
taz_66,taz_62,1101
taz_66,taz_63,1570
taz_66,taz_64,1223
taz_66,taz_65,624
taz_66,taz_67,695
taz_66,taz_68,535
taz_66,taz_69,903
taz_66,taz_7,276
taz_66,taz_70,1707
taz_66,taz_71,1036
taz_66,taz_72,1994
taz_66,taz_73,1591
taz_66,taz_74,67
taz_66,taz_75,1787
taz_66,taz_76,1021
taz_66,taz_77,207
taz_66,taz_78,899
taz_66,taz_79,1050
taz_66,taz_8,363
taz_66,taz_80,1810
taz_66,taz_81,181
taz_66,taz_82,1768
taz_66,taz_83,379
taz_66,taz_84,1010
taz_66,taz_85,1390
taz_66,taz_86,445
taz_66,taz_87,1812
taz_66,taz_88,203
taz_66,taz_89,732
taz_66,taz_9,417
taz_66,taz_91,514
taz_66,taz_92,1716
taz_66,taz_93,656
taz_66,taz_94,999
taz_66,taz_95,562
taz_66,taz_96,316
taz_66,taz_97,1042
taz_66,taz_98,393
taz_66,taz_99,1092
taz_67,taz_0,653
taz_67,taz_1,1515
taz_67,taz_10,1134
taz_67,taz_100,1389
taz_67,taz_101,1161
taz_67,taz_11,1344
taz_67,taz_12,961
taz_67,taz_13,721
taz_67,taz_14,1124
taz_67,taz_15,23
taz_67,taz_16,1761
taz_67,taz_17,1789
taz_67,taz_18,348
taz_67,taz_19,1878
taz_67,taz_2,391
taz_67,taz_20,254
taz_67,taz_21,2
taz_67,taz_22,772
taz_67,taz_23,346
taz_67,taz_24,646
taz_67,taz_25,146
taz_67,taz_26,1050
taz_67,taz_27,1738
taz_67,taz_28,1163
taz_67,taz_29,292
taz_67,taz_3,1584
taz_67,taz_30,29
taz_67,taz_31,637
taz_67,taz_32,894
taz_67,taz_33,1345
taz_67,taz_34,229
taz_67,taz_35,491
taz_67,taz_36,43
taz_67,taz_37,272
taz_67,taz_38,1580
taz_67,taz_39,429
taz_67,taz_4,339
taz_67,taz_40,1738
taz_67,taz_41,397
taz_67,taz_42,1868
taz_67,taz_43,402
taz_67,taz_44,1341
taz_67,taz_45,791
taz_67,taz_46,1559
taz_67,taz_47,1920
taz_67,taz_48,1705
taz_67,taz_49,1010
taz_67,taz_5,368
taz_67,taz_50,1984
taz_67,taz_51,1798
taz_67,taz_52,1402
taz_67,taz_53,383
taz_67,taz_54,1109
taz_67,taz_55,1702
taz_67,taz_56,1342
taz_67,taz_57,1156
taz_67,taz_58,577
taz_67,taz_59,1325
taz_67,taz_6,1865
taz_67,taz_60,421
taz_67,taz_61,1865
taz_67,taz_62,1423
taz_67,taz_63,362
taz_67,taz_64,207
taz_67,taz_65,1869
taz_67,taz_66,279
taz_67,taz_68,656
taz_67,taz_69,1800
taz_67,taz_7,909
taz_67,taz_70,525
taz_67,taz_71,563
taz_67,taz_72,338
taz_67,taz_73,830
taz_67,taz_74,475
taz_67,taz_75,722
taz_67,taz_76,290
taz_67,taz_77,999
taz_67,taz_78,718
taz_67,taz_79,1957
taz_67,taz_8,1266
taz_67,taz_80,684
taz_67,taz_81,781
taz_67,taz_82,885
taz_67,taz_83,826
taz_67,taz_84,914
taz_67,taz_85,918
taz_67,taz_86,220
taz_67,taz_87,101
taz_67,taz_88,1850
taz_67,taz_89,876
taz_67,taz_9,875
taz_67,taz_91,1578
taz_67,taz_92,853
taz_67,taz_93,1955
taz_67,taz_94,270
taz_67,taz_95,1745
taz_67,taz_96,390
taz_67,taz_97,171
taz_67,taz_98,1952
taz_67,taz_99,929
taz_68,taz_0,350
taz_68,taz_1,1507
taz_68,taz_10,1593
taz_68,taz_100,234
taz_68,taz_101,1780
taz_68,taz_11,987
taz_68,taz_12,581
taz_68,taz_13,1521
taz_68,taz_14,661
taz_68,taz_15,1480
taz_68,taz_16,461
taz_68,taz_17,1701
taz_68,taz_18,400
taz_68,taz_19,708
taz_68,taz_2,1053
taz_68,taz_20,106
taz_68,taz_21,371
taz_68,taz_22,783
taz_68,taz_23,1319
taz_68,taz_24,1465
taz_68,taz_25,13
taz_68,taz_26,178
taz_68,taz_27,906
taz_68,taz_28,1867
taz_68,taz_29,1075
taz_68,taz_3,479
taz_68,taz_30,592
taz_68,taz_31,1
taz_68,taz_32,663
taz_68,taz_33,84
taz_68,taz_34,1607
taz_68,taz_35,791
taz_68,taz_36,713
taz_68,taz_37,1718
taz_68,taz_38,155
taz_68,taz_39,1371
taz_68,taz_4,877
taz_68,taz_40,1387
taz_68,taz_41,868
taz_68,taz_42,1427
taz_68,taz_43,1577
taz_68,taz_44,121
taz_68,taz_45,42
taz_68,taz_46,565
taz_68,taz_47,1793
taz_68,taz_48,259
taz_68,taz_49,1982
taz_68,taz_5,860
taz_68,taz_50,63
taz_68,taz_51,1295
taz_68,taz_52,81
taz_68,taz_53,140
taz_68,taz_54,887
taz_68,taz_55,1582
taz_68,taz_56,1738
taz_68,taz_57,1709
taz_68,taz_58,105
taz_68,taz_59,1173
taz_68,taz_6,710
taz_68,taz_60,1293
taz_68,taz_61,518
taz_68,taz_62,702
taz_68,taz_63,1083
taz_68,taz_64,1663
taz_68,taz_65,424
taz_68,taz_66,1649
taz_68,taz_67,962
taz_68,taz_69,1700
taz_68,taz_7,1986
taz_68,taz_70,16
taz_68,taz_71,1763
taz_68,taz_72,76
taz_68,taz_73,927
taz_68,taz_74,730
taz_68,taz_75,1407
taz_68,taz_76,962
taz_68,taz_77,1606
taz_68,taz_78,1004
taz_68,taz_79,1152
taz_68,taz_8,1807
taz_68,taz_80,128
taz_68,taz_81,1042
taz_68,taz_82,1132
taz_68,taz_83,1079
taz_68,taz_84,16
taz_68,taz_85,1464
taz_68,taz_86,1928
taz_68,taz_87,86
taz_68,taz_88,1784
taz_68,taz_89,794
taz_68,taz_9,328
taz_68,taz_91,456
taz_68,taz_92,178
taz_68,taz_93,1110
taz_68,taz_94,939
taz_68,taz_95,1015
taz_68,taz_96,1443
taz_68,taz_97,621
taz_68,taz_98,1646
taz_68,taz_99,1692
taz_69,taz_0,720
taz_69,taz_1,284
taz_69,taz_10,1108
taz_69,taz_100,1386
taz_69,taz_101,1410
taz_69,taz_11,1332
taz_69,taz_12,1518
taz_69,taz_13,300
taz_69,taz_14,1000
taz_69,taz_15,1438
taz_69,taz_16,1433
taz_69,taz_17,28
taz_69,taz_18,811
taz_69,taz_19,92
taz_69,taz_2,1464
taz_69,taz_20,1258
taz_69,taz_21,1293
taz_69,taz_22,649
taz_69,taz_23,1347
taz_69,taz_24,1638
taz_69,taz_25,954
taz_69,taz_26,771
taz_69,taz_27,1607
taz_69,taz_28,626
taz_69,taz_29,960
taz_69,taz_3,541
taz_69,taz_30,1312
taz_69,taz_31,1386
taz_69,taz_32,1359
taz_69,taz_33,1092
taz_69,taz_34,552
taz_69,taz_35,64
taz_69,taz_36,50
taz_69,taz_37,1843
taz_69,taz_38,1543
taz_69,taz_39,62
taz_69,taz_4,906
taz_69,taz_40,893
taz_69,taz_41,1953
taz_69,taz_42,1407
taz_69,taz_43,1615
taz_69,taz_44,123
taz_69,taz_45,1890
taz_69,taz_46,1632
taz_69,taz_47,859
taz_69,taz_48,816
taz_69,taz_49,743
taz_69,taz_5,1462
taz_69,taz_50,16
taz_69,taz_51,1579
taz_69,taz_52,320
taz_69,taz_53,1118
taz_69,taz_54,1302
taz_69,taz_55,415
taz_69,taz_56,1507
taz_69,taz_57,359
taz_69,taz_58,222
taz_69,taz_59,854
taz_69,taz_6,948
taz_69,taz_60,465
taz_69,taz_61,1711
taz_69,taz_62,1874
taz_69,taz_63,406
taz_69,taz_64,3
taz_69,taz_65,1671
taz_69,taz_66,1499
taz_69,taz_67,1286
taz_69,taz_68,1032
taz_69,taz_7,365
taz_69,taz_70,390
taz_69,taz_71,1013
taz_69,taz_72,1532
taz_69,taz_73,912
taz_69,taz_74,809
taz_69,taz_75,1970
taz_69,taz_76,1227
taz_69,taz_77,1839
taz_69,taz_78,573
taz_69,taz_79,1798
taz_69,taz_8,1098
taz_69,taz_80,1311
taz_69,taz_81,721
taz_69,taz_82,502
taz_69,taz_83,1124
taz_69,taz_84,312
taz_69,taz_85,20
taz_69,taz_86,1964
taz_69,taz_87,463
taz_69,taz_88,1850
taz_69,taz_89,49
taz_69,taz_9,1090
taz_69,taz_91,1583
taz_69,taz_92,358
taz_69,taz_93,269
taz_69,taz_94,1113
taz_69,taz_95,489
taz_69,taz_96,752
taz_69,taz_97,1423
taz_69,taz_98,1722
taz_69,taz_99,1387
taz_7,taz_0,1231
taz_7,taz_1,1401
taz_7,taz_10,1714
taz_7,taz_100,1503
taz_7,taz_101,1483
taz_7,taz_11,1493
taz_7,taz_12,1008
taz_7,taz_13,390
taz_7,taz_14,274
taz_7,taz_15,787
taz_7,taz_16,806
taz_7,taz_17,1853
taz_7,taz_18,1778
taz_7,taz_19,198
taz_7,taz_2,1382
taz_7,taz_20,766
taz_7,taz_21,1932
taz_7,taz_22,1676
taz_7,taz_23,76
taz_7,taz_24,1857
taz_7,taz_25,587
taz_7,taz_26,120
taz_7,taz_27,554
taz_7,taz_28,1272
taz_7,taz_29,1444
taz_7,taz_3,1478
taz_7,taz_30,1555
taz_7,taz_31,1520
taz_7,taz_32,1632
taz_7,taz_33,1210
taz_7,taz_34,1399
taz_7,taz_35,479
taz_7,taz_36,1162
taz_7,taz_37,1866
taz_7,taz_38,908
taz_7,taz_39,1525
taz_7,taz_4,1095
taz_7,taz_40,1728
taz_7,taz_41,860
taz_7,taz_42,1161
taz_7,taz_43,1101
taz_7,taz_44,995
taz_7,taz_45,1094
taz_7,taz_46,1364
taz_7,taz_47,660
taz_7,taz_48,264
taz_7,taz_49,577
taz_7,taz_5,598
taz_7,taz_50,1654
taz_7,taz_51,679
taz_7,taz_52,1449
taz_7,taz_53,1930
taz_7,taz_54,1124
taz_7,taz_55,1311
taz_7,taz_56,1916
taz_7,taz_57,118
taz_7,taz_58,658
taz_7,taz_59,1278
taz_7,taz_6,107
taz_7,taz_60,624
taz_7,taz_61,1354
taz_7,taz_62,1483
taz_7,taz_63,1239
taz_7,taz_64,305
taz_7,taz_65,671
taz_7,taz_66,1938
taz_7,taz_67,1341
taz_7,taz_68,1345
taz_7,taz_69,960
taz_7,taz_70,930
taz_7,taz_71,364
taz_7,taz_72,1818
taz_7,taz_73,1819
taz_7,taz_74,31
taz_7,taz_75,198
taz_7,taz_76,818
taz_7,taz_77,345
taz_7,taz_78,1117
taz_7,taz_79,1305
taz_7,taz_8,1046
taz_7,taz_80,1813
taz_7,taz_81,1408
taz_7,taz_82,382
taz_7,taz_83,1616
taz_7,taz_84,1973
taz_7,taz_85,811
taz_7,taz_86,617
taz_7,taz_87,138
taz_7,taz_88,685
taz_7,taz_89,1846
taz_7,taz_9,1778
taz_7,taz_91,1934
taz_7,taz_92,1507
taz_7,taz_93,219
taz_7,taz_94,1486
taz_7,taz_95,1735
taz_7,taz_96,1319
taz_7,taz_97,795
taz_7,taz_98,1798
taz_7,taz_99,369
taz_70,taz_0,66
taz_70,taz_1,229
taz_70,taz_10,1414
taz_70,taz_100,1442
taz_70,taz_101,1007
taz_70,taz_11,1845
taz_70,taz_12,674
taz_70,taz_13,16
taz_70,taz_14,1057
taz_70,taz_15,1310
taz_70,taz_16,1362
taz_70,taz_17,1280
taz_70,taz_18,1717
taz_70,taz_19,871
taz_70,taz_2,1041
taz_70,taz_20,358
taz_70,taz_21,457
taz_70,taz_22,1230
taz_70,taz_23,120
taz_70,taz_24,1060
taz_70,taz_25,1434
taz_70,taz_26,680
taz_70,taz_27,883
taz_70,taz_28,782
taz_70,taz_29,957
taz_70,taz_3,431
taz_70,taz_30,1582
taz_70,taz_31,69
taz_70,taz_32,1327
taz_70,taz_33,768
taz_70,taz_34,1504
taz_70,taz_35,1867
taz_70,taz_36,1860
taz_70,taz_37,126
taz_70,taz_38,482
taz_70,taz_39,201
taz_70,taz_4,347
taz_70,taz_40,1222
taz_70,taz_41,1618
taz_70,taz_42,811
taz_70,taz_43,905
taz_70,taz_44,229
taz_70,taz_45,1217
taz_70,taz_46,768
taz_70,taz_47,430
taz_70,taz_48,587
taz_70,taz_49,221
taz_70,taz_5,1080
taz_70,taz_50,1002
taz_70,taz_51,570
taz_70,taz_52,48
taz_70,taz_53,1675
taz_70,taz_54,987
taz_70,taz_55,507
taz_70,taz_56,1591
taz_70,taz_57,910
taz_70,taz_58,1503
taz_70,taz_59,454
taz_70,taz_6,1619
taz_70,taz_60,1756
taz_70,taz_61,1976
taz_70,taz_62,688
taz_70,taz_63,1782
taz_70,taz_64,1429
taz_70,taz_65,1386
taz_70,taz_66,425
taz_70,taz_67,1754
taz_70,taz_68,1320
taz_70,taz_69,1546
taz_70,taz_7,1257
taz_70,taz_71,1131
taz_70,taz_72,1086
taz_70,taz_73,1176
taz_70,taz_74,525
taz_70,taz_75,896
taz_70,taz_76,1872
taz_70,taz_77,395
taz_70,taz_78,157
taz_70,taz_79,1651
taz_70,taz_8,1794
taz_70,taz_80,96
taz_70,taz_81,1553
taz_70,taz_82,438
taz_70,taz_83,1691
taz_70,taz_84,1672
taz_70,taz_85,14
taz_70,taz_86,1432
taz_70,taz_87,1857
taz_70,taz_88,1753
taz_70,taz_89,1412
taz_70,taz_9,26
taz_70,taz_91,924
taz_70,taz_92,327
taz_70,taz_93,493
taz_70,taz_94,525
taz_70,taz_95,1247
taz_70,taz_96,1092
taz_70,taz_97,522
taz_70,taz_98,1273
taz_70,taz_99,1297
taz_71,taz_0,1371
taz_71,taz_1,616
taz_71,taz_10,74
taz_71,taz_100,1863
taz_71,taz_101,676
taz_71,taz_11,1203
taz_71,taz_12,1356
taz_71,taz_13,607
taz_71,taz_14,968
taz_71,taz_15,352
taz_71,taz_16,1699
taz_71,taz_17,1505
taz_71,taz_18,963
taz_71,taz_19,1304
taz_71,taz_2,480
taz_71,taz_20,456
taz_71,taz_21,298
taz_71,taz_22,1225
taz_71,taz_23,496
taz_71,taz_24,1593
taz_71,taz_25,709
taz_71,taz_26,658
taz_71,taz_27,1773
taz_71,taz_28,1856
taz_71,taz_29,331
taz_71,taz_3,240
taz_71,taz_30,1188
taz_71,taz_31,709
taz_71,taz_32,1124
taz_71,taz_33,498
taz_71,taz_34,658
taz_71,taz_35,1152
taz_71,taz_36,793
taz_71,taz_37,825
taz_71,taz_38,602
taz_71,taz_39,153
taz_71,taz_4,940
taz_71,taz_40,526
taz_71,taz_41,688
taz_71,taz_42,1258
taz_71,taz_43,196
taz_71,taz_44,51
taz_71,taz_45,453
taz_71,taz_46,244
taz_71,taz_47,1260
taz_71,taz_48,44
taz_71,taz_49,21
taz_71,taz_5,1663
taz_71,taz_50,675
taz_71,taz_51,786
taz_71,taz_52,1255
taz_71,taz_53,1715
taz_71,taz_54,1736
taz_71,taz_55,1838
taz_71,taz_56,660
taz_71,taz_57,1463
taz_71,taz_58,601
taz_71,taz_59,1925
taz_71,taz_6,27
taz_71,taz_60,634
taz_71,taz_61,272
taz_71,taz_62,1558
taz_71,taz_63,1126
taz_71,taz_64,435
taz_71,taz_65,476
taz_71,taz_66,92
taz_71,taz_67,1122
taz_71,taz_68,1578
taz_71,taz_69,1530
taz_71,taz_7,280
taz_71,taz_70,1521
taz_71,taz_72,907
taz_71,taz_73,81
taz_71,taz_74,137
taz_71,taz_75,1965
taz_71,taz_76,930
taz_71,taz_77,571
taz_71,taz_78,700
taz_71,taz_79,1988
taz_71,taz_8,1930
taz_71,taz_80,584
taz_71,taz_81,1602
taz_71,taz_82,1202
taz_71,taz_83,1499
taz_71,taz_84,719
taz_71,taz_85,461
taz_71,taz_86,908
taz_71,taz_87,1789
taz_71,taz_88,1411
taz_71,taz_89,343
taz_71,taz_9,1534
taz_71,taz_91,1383
taz_71,taz_92,732
taz_71,taz_93,689
taz_71,taz_94,5
taz_71,taz_95,450
taz_71,taz_96,540
taz_71,taz_97,1626
taz_71,taz_98,1877
taz_71,taz_99,604
taz_72,taz_0,1141
taz_72,taz_1,1667
taz_72,taz_10,1948
taz_72,taz_100,1662
taz_72,taz_101,388
taz_72,taz_11,1908
taz_72,taz_12,1839
taz_72,taz_13,909
taz_72,taz_14,691
taz_72,taz_15,103
taz_72,taz_16,253
taz_72,taz_17,931
taz_72,taz_18,421
taz_72,taz_19,755
taz_72,taz_2,236
taz_72,taz_20,410
taz_72,taz_21,858
taz_72,taz_22,1892
taz_72,taz_23,892
taz_72,taz_24,1468
taz_72,taz_25,1578
taz_72,taz_26,314
taz_72,taz_27,1752
taz_72,taz_28,1456
taz_72,taz_29,975
taz_72,taz_3,414
taz_72,taz_30,1102
taz_72,taz_31,986
taz_72,taz_32,1683
taz_72,taz_33,1322
taz_72,taz_34,76
taz_72,taz_35,579
taz_72,taz_36,163
taz_72,taz_37,175
taz_72,taz_38,318
taz_72,taz_39,1444
taz_72,taz_4,844
taz_72,taz_40,1583
taz_72,taz_41,1105
taz_72,taz_42,1444
taz_72,taz_43,525
taz_72,taz_44,1912
taz_72,taz_45,868
taz_72,taz_46,1942
taz_72,taz_47,937
taz_72,taz_48,33
taz_72,taz_49,1217
taz_72,taz_5,1748
taz_72,taz_50,1862
taz_72,taz_51,415
taz_72,taz_52,1920
taz_72,taz_53,309
taz_72,taz_54,1265
taz_72,taz_55,225
taz_72,taz_56,731
taz_72,taz_57,1757
taz_72,taz_58,601
taz_72,taz_59,1718
taz_72,taz_6,266
taz_72,taz_60,986
taz_72,taz_61,1091
taz_72,taz_62,1340
taz_72,taz_63,1053
taz_72,taz_64,743
taz_72,taz_65,1068
taz_72,taz_66,323
taz_72,taz_67,894
taz_72,taz_68,1838
taz_72,taz_69,1499
taz_72,taz_7,851
taz_72,taz_70,514
taz_72,taz_71,1271
taz_72,taz_73,29
taz_72,taz_74,1853
